id,nom_fichier,titre,auteur,annee,sujets
9945,"Histoire de la Révolution française, Tome 01.txt","Histoire de la Révolution française, Tome 01","Thiers, Adolphe, 1797-1877",2006,"France -- History -- Revolution, 1789-1799"
10061,Les Heures Claires.txt,Les Heures Claires,"Verhaeren, Emile, 1855-1916",2003,Belgian poetry (French)
10053,La vampire.txt,La vampire,"Féval, Paul, 1817-1887",2003,Vampires -- Fiction
10160,Pierre Nozière.txt,Pierre Nozière,"France, Anatole, 1844-1924",2003,French fiction
10289,Le Chat du Neptune.txt,Le Chat du Neptune,"Hervilly, Ernest d', 1839-1911",2003,French fiction -- 19th century
10290,Confession de Minuit Roman.txt,Confession de Minuit: Roman,"Duhamel, Georges, 1884-1966",2003,French fiction -- 20th century
10346,C'Était ainsi.txt,C'Était ainsi...,"Buysse, Cyriel, 1859-1932",2003,Fiction
10384,Le Pays de l'or.txt,Le Pays de l'or,"Conscience, Hendrik, 1812-1883",2003,California -- Gold discoveries -- Fiction; Gold mines and mining -- California -- Fiction; Flemish fiction; California -- History -- 1846-1850 -- Fiction; Flemings -- California -- Fiction; Belgians -- California -- Fiction
10385,"Histoire de la Révolution française, Tome 03.txt","Histoire de la Révolution française, Tome 03","Thiers, Adolphe, 1797-1877",2003,"France -- History -- Revolution, 1789-1799"
10442,La Comédie de la mort.txt,La Comédie de la mort,"Gautier, Théophile, 1811-1872",2003,Death -- Poetry; Death in literature
10604,Les affinités électives.txt,Les affinités électives Suivies d'un choix de pensées du même,"Goethe, Johann Wolfgang von, 1749-1832; Carlowitz, Aloïse Christine, baronne de, 1797-1863 [Translator]",2004,Adultery -- Fiction; Love stories; Social problems -- Fiction; Aristocracy (Social class) -- Fiction; German fiction -- Translations into French
10680,La Bretagne. Paysages et Récits.txt,La Bretagne. Paysages et Récits.,"Loudun, Eugène, 1818-1898",2004,Brittany (France) -- Description and travel; Brittany (France) -- Folklore
10678,"Histoire de la Révolution française, Tome 04.txt","Histoire de la Révolution française, Tome 04","Thiers, Adolphe, 1797-1877",2004,"France -- History -- Revolution, 1789-1799"
10682,Les chasseurs de chevelures.txt,Les chasseurs de chevelures,"Reid, Mayne, 1818-1883; Bureau, Allyre, 1810-1859 [Translator]",2004,Frontier and pioneer life -- New Mexico -- Juvenile fiction; New Mexico -- Social life and customs -- 19th century -- Juvenile fiction
10683,Lettre à l'Empereur Alexandre sur la traite des noirs.txt,Lettre à l'Empereur Alexandre sur la traite des noirs,"Wilberforce, William, 1759-1833",2004,Slave trade
10685,Curiosités Infernales.txt,Curiosités Infernales,"Jacob, P. L., 1806-1884",2004,Folklore; Demonology; Witchcraft
10687,Tartarin de Tarascon.txt,Tartarin de Tarascon,"Daudet, Alphonse, 1840-1897; Cerf, Barry, 1881-1948 [Editor]",2004,Algeria -- Fiction; Lion hunting -- Fiction
10689,La Cour de Louis XIV.txt,La Cour de Louis XIV,"Imbert de Saint-Amand, 1834-1900",2004,"France -- Court and courtiers; France -- History -- Louis XIV, 1643-1715"
10697,Discours sur la nécessité et les moyens de détruire l'esclavage dans les colonies.txt,"Discours sur la nécessité et les moyens de détruire l'esclavage dans les colonies Lu à la séance publique de l'Académie royale des sciences, belles lettres et arts de Bordeaux, le 26 Août 1788","Laffon de Ladébat, André-Daniel, 1746-1829",2004,Slavery -- France -- Colonies; France -- Colonies -- History
10746,Boule de Suif.txt,Boule de Suif,"Maupassant, Guy de, 1850-1893",2004,"France -- Social life and customs -- Fiction; Short stories, French"
10764,Lettres écrites d'Égypte et de Nubie en 1828 et 1829.txt,Lettres écrites d'Égypte et de Nubie en 1828 et 1829,"Champollion, Jean-François, 1790-1832",2004,"Egypt -- Antiquities; Egypt -- Description and travel; Champollion, Jean-François, 1790-1832"
10768,L'égyptologie.txt,L'égyptologie,"Maspero, G. (Gaston), 1846-1916",2004,Egyptology -- History; Egyptology -- Bibliography
10774,Récits d'un soldat Une armée prisonnière; Une campagne devant Paris.txt,Récits d'un soldat: Une armée prisonnière; Une campagne devant Paris,"Achard, Amédée, 1814-1875",2004,"Franco-Prussian War, 1870-1871 -- Fiction"
10775,Le Horla.txt,Le Horla,"Maupassant, Guy de, 1850-1893",2004,"Short stories, French; French fiction -- 19th century"
10824,Un tournoi à Romans en 1484.txt,Un tournoi à Romans en 1484,"Chevalier, Ulysse, 1804-1893",2004,"Tournaments, Medieval -- France"
10841,L'archéologie égyptienne.txt,L'archéologie égyptienne,"Maspero, G. (Gaston), 1846-1916",2004,Egypt -- Antiquities; Art -- Egypt
10953,"Histoire de la Révolution française, Tome 05.txt","Histoire de la Révolution française, Tome 05","Thiers, Adolphe, 1797-1877",2004,"France -- History -- Revolution, 1789-1799"
10906,Quinze Jours en Égypte.txt,Quinze Jours en Égypte,"Neuray, Fernand, 1874-1934",2004,"Egypt -- Description and travel; Neuray, Fernand, 1874-1934 -- Travel -- Egypt"
10982,La tentation de Saint Antoine.txt,La tentation de Saint Antoine,"Flaubert, Gustave, 1821-1880",2004,"Biographical fiction; Christian fiction; Egypt -- Fiction; Anthony, of Egypt, Saint, approximately 250-355 or 356 -- Fiction; Christian saints -- Fiction"
11035,Aziyadé.txt,"Aziyadé Extrait des notes et lettres d'un lieutenant de la marine anglaise entré au  service de la Turquie le 10 mai 1876 tué dans les murs de Kars, le 27 octobre  1877.","Loti, Pierre, 1850-1923",2004,Love stories; Triangles (Interpersonal relations) -- Fiction; Istanbul (Turkey) -- Fiction
11037,La veille d'armes Pièce en cinq actes.txt,La veille d'armes: Pièce en cinq actes,"Farrère, Claude, 1876-1957; Népoty, Lucien",2004,France. Marine -- Drama; Courts-martial and courts of inquiry -- Drama
11036,Légendes Normandes.txt,Légendes Normandes,"Lavalley, Gaston, 1834-1922",2004,"Short stories, French; French fiction -- 19th century"
11042,Isabelle.txt,Isabelle,"Gide, André, 1869-1951",2004,French fiction -- 20th century; Novelists -- Fiction
11038,En ballon! Pendant le siege de Paris.txt,En ballon! Pendant le siege de Paris,"Tissandier, Gaston, 1843-1899",2004,"Balloon ascensions; Paris (France) -- History -- Siege, 1870-1871"
11048,La Presse Clandestine dans la Belgique Occupée.txt,La Presse Clandestine dans la Belgique Occupée,"Massart, Jean, 1865-1925",2004,"Belgium -- History -- German occupation, 1914-1918; Press -- Belgium"
11046,La vie d'Ernest Psichari.txt,La vie d'Ernest Psichari,"Massis, Henri, 1886-1970",2004,"Psichari, Ernest, 1883-1914; Novelists, French -- 20th century -- Biography; Catholic converts -- France -- Biography"
11049,Eugénie Grandet.txt,Eugénie Grandet,"Balzac, Honoré de, 1799-1850",2004,Fathers and daughters -- Fiction; Misers -- Fiction; France -- Social life and customs -- 19th century -- Fiction; French fiction -- 19th century
11131,Pierre et Jean.txt,Pierre et Jean,"Maupassant, Guy de, 1850-1893",2004,Inheritance and succession -- Fiction; France -- Social life and customs -- Fiction; Brothers -- Fiction; Normandy (France) -- Fiction; Sibling rivalry -- Fiction
11132,"Robert Ier et Raoul de Bourgogne, rois de France (923-936).txt","Robert Ier et Raoul de Bourgogne, rois de France (923-936)","Lauer, Philippe, 1874-1953",2004,"Robert I, King of France, -923; Raoul, King of France, -936; France -- History -- Robert I, 922-923; France -- History -- Raoul, 923-936"
11175,L'inutile beauté.txt,L'inutile beauté,"Maupassant, Guy de, 1850-1893",2004,"Short stories, French; French fiction -- 19th century"
11178,La sagesse et la destinée.txt,La sagesse et la destinée,"Maeterlinck, Maurice, 1862-1949",2004,Wisdom; Fate and fatalism
11199,Claire de Lune.txt,Claire de Lune,"Maupassant, Guy de, 1850-1893",2004,"Short stories, French; French fiction -- 19th century"
11176,Mémoires du sergent Bourgogne.txt,Mémoires du sergent Bourgogne,"Bourgogne, Adrien-Jean-Baptiste-François, 1785-1867; Cottin, Paul, 1856-1932 [Editor]; Hénault, Maurice, 1867- [Editor]",2004,"Napoleonic Wars, 1800-1815 -- Personal narratives, French; Napoleon I, Emperor of the French, 1769-1821 -- Contemporaries; France. Armée -- Biography; Napoleonic Wars, 1800-1815 -- Campaigns -- Russia -- Personal narratives, French; Bourgogne, Adrien-Jean-Baptiste-François, 1785-1867; Soldiers -- France -- Biography"
11301,Les gens de bureau.txt,Les gens de bureau,"Gaboriau, Emile, 1832-1873",2004,Clerks -- Fiction; French fiction -- 19th century; Public administration -- Fiction
11300,La belle Gabrielle — Tome 1.txt,La belle Gabrielle — Tome 1,"Maquet, Auguste, 1813-1888",2004,French fiction -- 19th century
11380,Le socialisme en danger.txt,Le socialisme en danger,"Domela Nieuwenhuis, Ferdinand, 1846-1919",2004,Socialism
11434,Pauvre Blaise.txt,Pauvre Blaise,"Ségur, Sophie, comtesse de, 1799-1874",2004,Boys -- Fiction; France -- Fiction
11423,"Histoire de la Révolution française, Tome 06.txt","Histoire de la Révolution française, Tome 06","Thiers, Adolphe, 1797-1877",2004,"France -- History -- Revolution, 1789-1799"
11450,Fort comme la mort.txt,Fort comme la mort,"Maupassant, Guy de, 1850-1893",2004,Paris (France) -- Fiction; Man-woman relationships -- Fiction; Jealousy -- Fiction; Painters -- France -- Fiction
11453,La Suggestibilité.txt,La Suggestibilité,"Binet, Alfred, 1857-1911",2004,Mental suggestion
11484,Le pilote du Danube.txt,Le pilote du Danube,"Verne, Jules, 1828-1905",2004,Sailing ships -- Fiction; Danube River -- Navigation -- Fiction
11495,La Main Gauche.txt,La Main Gauche,"Maupassant, Guy de, 1850-1893",2004,"Short stories, French; French fiction -- 19th century"
11494,Les joies du pardon.txt,Les joies du pardon Petites histoires contemporaines pour la consolation des coeurs chrétiens,Anonymous,2004,Repentance; Sins; Forgiveness -- Religious aspects -- Christianity
11586,L'Ameublement de l'Hôtel de Pitsembourg au milieu du XVIIe siècle.txt,L'Ameublement de l'Hôtel de Pitsembourg au milieu du XVIIe siècle Communication faite en séance du 26 avril 1901,"D'Awans, Robert",2004,Furniture -- Private collections -- Belgium -- Inventories
11589,Le Docteur Ox.txt,Le Docteur Ox,"Verne, Jules, 1828-1905",2004,"Adventure stories, French; Ballooning -- Fiction; Mountaineering; Blanc, Mont (France and Italy)"
11588,L'argent des autres 1. Les hommes de paille.txt,L'argent des autres: 1. Les hommes de paille,"Gaboriau, Emile, 1832-1873",2004,Detective and mystery stories; French fiction -- 19th century
11590,Les Français en Amérique pendant la guerre de l'indépendance des États-Unis 1777-1783.txt,Les Français en Amérique pendant la guerre de l'indépendance des États-Unis 1777-1783,"Balch, Thomas, 1821-1877",2004,"United States -- History -- Revolution, 1775-1783 -- Participation, French"
11597,Mlle Fifi Nouveaux Contes.txt,Mlle Fifi: Nouveaux Contes,"Maupassant, Guy de, 1850-1893",2004,"Short stories, French; French fiction -- 19th century"
11596,La Maison Tellier.txt,La Maison Tellier,"Maupassant, Guy de, 1850-1893",2004,"Short stories, French; French fiction -- 19th century"
11621,Le Mauvais Génie.txt,Le Mauvais Génie,"Ségur, Sophie, comtesse de, 1799-1874",2004,France -- Fiction
11622,Plus fort que Sherlock Holmès.txt,Plus fort que Sherlock Holmès,"Twain, Mark, 1835-1910; Gaïl, François de, 1874-1947 [Translator]",2004,Short stories; American fiction -- Translations into French
11645,La rôtisserie de la Reine Pédauque.txt,La rôtisserie de la Reine Pédauque,"France, Anatole, 1844-1924",2004,"Bildungsromans; Egypt -- Fiction; Christian women saints -- Fiction; Mary, of Egypt, Saint -- Fiction; Picaresque fiction"
11650,La Belle-Nivernaise Histoire d'un vieux bateau et de son équipage.txt,La Belle-Nivernaise: Histoire d'un vieux bateau et de son équipage,"Daudet, Alphonse, 1840-1897",2004,France -- Social life and customs -- Fiction
11678,La belle Gabrielle — Tome 2.txt,La belle Gabrielle — Tome 2,"Maquet, Auguste, 1813-1888",2004,French fiction -- 19th century
11646,Noa Noa.txt,Noa Noa,"Gauguin, Paul, 1848-1903; Morice, Charles, 1861-1919",2004,"Tahiti (French Polynesia : Island); Gauguin, Paul, 1848-1903 -- Travel -- French Polynesia -- Tahiti (Island); Artists' writings, French"
11714,Contes de la Becasse.txt,Contes de la Becasse,"Maupassant, Guy de, 1850-1893",2004,"Short stories, French; French fiction -- 19th century"
11744,L'oppidum de Bibracte.txt,L'oppidum de Bibracte Guide historique et archéologique au Mont Beuvray; d'après les documents archéologiques les plus récents,"Bulliot, Jacques-Gabriel, 1817-1902 [Editor]",2004,Bibracte (Extinct city) -- Description and travel
11766,Contes bruns.txt,Contes bruns,"Balzac, Honoré de, 1799-1850; Chasles, Philarète, 1798-1873; Rabou, Charles, 1803-1870",2004,"Fantasy fiction, French"
11767,Contes à Jeannot.txt,Contes à Jeannot,"Girardin, Jules, 1832-1888",2004,"Children's stories, French"
11747,Les Demi-Vierges.txt,Les Demi-Vierges,"Prévost, Marcel, 1862-1941",2004,Young women -- France -- Social conditions -- Fiction
11769,Un mois en Afrique.txt,Un mois en Afrique,"Bonaparte, Pierre Napoléon, prince, 1815-1881",2004,"Bonaparte, Pierre Napoléon, prince, 1815-1881; Algeria -- History -- 1830-1962; France. Armée. Légion étrangère -- History -- 19th century"
11770,Lettres de mon moulin.txt,Lettres de mon moulin,"Daudet, Alphonse, 1840-1897",2004,France -- Social life and customs -- Fiction
11893,"Journal d'un sous-officier, 1870.txt","Journal d'un sous-officier, 1870","Delorme, Amédée, 1850-1936",2004,"Franco-Prussian War, 1870-1871 -- Personal narratives; France. Armée 48. régiment d'infanterie; Franco-Prussian War, 1870-1871 -- Regimental histories -- 48. régiment d'infanterie"
11905,Sous les marronniers Contes et récits.txt,Sous les marronniers: Contes et récits,"Muller, Eugène, 1826-1913",2004,Short stories; France -- Social life and customs -- 19th century -- Fiction
11927,Aventures du Capitaine Hatteras.txt,Aventures du Capitaine Hatteras,"Verne, Jules, 1828-1905",2004,Sea stories; Adventure stories
11928,Les douze nouvelles nouvelles.txt,Les douze nouvelles nouvelles,"Houssaye, Arsène, 1815-1896",2004,Young women -- Fiction; Young men -- Fiction; Nobility -- Fiction; Paris (France) -- Social life and customs -- 19th century -- Fiction
12005,Les Chants de Maldoror.txt,Les Chants de Maldoror,"Lautréamont, comte de, 1846-1870",2004,"Metamorphosis -- Religious aspects -- Poetry; Fantasy poetry, French"
11964,"Histoire de la Révolution française, Tome 07.txt","Histoire de la Révolution française, Tome 07","Thiers, Adolphe, 1797-1877",2004,"France -- History -- Revolution, 1789-1799"
12011,"Monsieur Parent, et autres histoires courtes.txt","Monsieur Parent, et autres histoires courtes","Maupassant, Guy de, 1850-1893",2004,"Short stories, French; French fiction -- 19th century"
12072,Contes des fées.txt,Contes des fées,"Bonnières, Robert de, 1850-1905",2004,Fairy poetry
12065,Trois contes.txt,Trois contes,"Flaubert, Gustave, 1821-1880",2004,"Salome (Biblical figure) -- Fiction; French fiction -- 19th century; Julian, the Hospitaller, Saint -- Fiction; Herodias -- Fiction; John the Baptist, Saint -- Fiction"
12080,Contes irrévérencieux.txt,Contes irrévérencieux,"Silvestre, Armand, 1837-1901; Kauffmann, P. [Illustrator]",2004,"Short stories, French; French fiction -- 19th century"
12105,La lutte pour la santé essai de pathologie générale.txt,La lutte pour la santé: essai de pathologie générale,"Burlureaux, Charles, 1851-1927",2004,Pathology
12120,Nouveaux contes bleus.txt,Nouveaux contes bleus,"Laboulaye, Édouard, 1811-1883",2004,"Short stories, French; French fiction -- 19th century"
12174,Baccara.txt,Baccara,"Malot, Hector, 1830-1907",2004,Speculation -- Fiction; Businessmen -- Fiction
12246,Œuvres complètes de François Villon.txt,Œuvres complètes de François Villon Suivies d'un choix des poésies de ses disciples,"Villon, François, 1431-1463",2004,French poetry -- To 1500
12247,Le Circuit de l'Est [programme].txt,Le Circuit de l'Est [programme],Commune de Amiens/Nancy,2004,Aeronautics -- Competitions
12230,"Œuvres de Napoléon Bonaparte, Tome I.txt","Œuvres de Napoléon Bonaparte, Tome I.","Napoleon I, Emperor of the French, 1769-1821; Panckoucke, C. L. F. (Charles Louis Fleury), 1780-1844 [Editor]",2004,France -- History -- 1789-1815 -- Sources
12251,Contes à mes petites amies.txt,Contes à mes petites amies,"Bouilly, Jean Nicolas, 1763-1842",2004,"Conduct of life -- Juvenile fiction; Children's stories, French"
12250,Contes choisis de la famille.txt,Contes choisis de la famille,"Grimm, Jacob, 1785-1863; Grimm, Wilhelm, 1786-1859",2004,"Fairy tales; Folklore -- Germany; Fairy tales -- Germany; Children's stories, German -- Translations into French"
12258,"Histoire de la Révolution française, Tome 09.txt","Histoire de la Révolution française, Tome 09","Thiers, Adolphe, 1797-1877",2004,"France -- History -- Revolution, 1789-1799"
12271,Contes littéraires du bibliophile Jacob à ses petits-enfants.txt,Contes littéraires du bibliophile Jacob à ses petits-enfants,"Jacob, P. L., 1806-1884",2004,"Short stories, French; French fiction -- 19th century"
12284,Anie.txt,Anie,"Malot, Hector, 1830-1907",2004,French fiction -- 19th century
12289,"Quelques écrivains français Flaubert, Zola, Hugo, Goncourt, Huysmans, etc.txt","Quelques écrivains français: Flaubert, Zola, Hugo, Goncourt, Huysmans, etc.","Hennequin, Emile, 1858-1888",2004,French literature -- 19th century -- History and criticism
12301,Banquet du 17 janvier 1841.txt,Banquet du 17 janvier 1841,"Towianski, Andrzej, 1799-1878",2004,
12331,Contes à la brune.txt,Contes à la brune,"Silvestre, Armand, 1837-1901",2004,"Short stories, French; French fiction -- 19th century"
12295,"Histoire de la Révolution française, Tome 08.txt","Histoire de la Révolution française, Tome 08","Thiers, Adolphe, 1797-1877",2004,"France -- History -- Revolution, 1789-1799"
